PatientID,Model,QuestionType,Verdict
46,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
46,Anonymized_DeepSeek-V4-Pro,CQ,True
46,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
46,Anonymized_Llama-4-Maverick_synthetic,CQ,False
46,Anonymized_Llama-4-Maverick_fewshot,CQ,False
46,Anonymized_Llama-4-Maverick_fewshot,CQ,False
46,Anonymized_Llama-4-Maverick_fewshot,PQ,False
46,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
46,Anonymized_Llama-4-Maverick_fewshot,PQ,False
46,Anonymized_Llama-4-Maverick_fewshot,PQ,False
46,Anonymized_Llama-4-Maverick_synthetic,PQ,True
46,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
46,Anonymized_Llama-4-Maverick_fewshot,CQ,False
46,Anonymized_Llama-4-Maverick_fewshot,CQ,False
46,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
46,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
46,Anonymized_Llama-4-Maverick_fewshot,CQ,True
46,Anonymized_Llama-4-Maverick_fewshot,PQ,False
46,Anonymized_Llama-4-Maverick_fewshot,PQ,True
46,Anonymized_Llama-4-Maverick_synthetic,PQ,False
46,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
46,Anonymized_Llama-4-Maverick_synthetic,CQ,True
46,Anonymized_Llama-4-Maverick_synthetic,CQ,True
46,Anonymized_Llama-4-Maverick_synthetic,PQ,False
46,Anonymized_Llama-4-Maverick_fewshot,PQ,False
46,Anonymized_Llama-4-Maverick_synthetic,CQ,False
46,Anonymized_Llama-4-Maverick_fewshot,PQ,False
46,Anonymized_DeepSeek-V4-Pro,PQ,False
46,Anonymized_Llama-4-Maverick_fewshot,CQ,False
46,Anonymized_Llama-4-Maverick_synthetic,PQ,False
46,Anonymized_Llama-4-Maverick_synthetic,PQ,False
46,Anonymized_Llama-4-Maverick_fewshot,CQ,True
46,Anonymized_Llama-4-Maverick_synthetic,CQ,False
46,Anonymized_Llama-4-Maverick_fewshot,PQ,False
46,Anonymized_Llama-4-Maverick_synthetic,CQ,False
68,Anonymized_gpt-3.5-turbo,PQ,False
68,Anonymized_gpt-3.5-turbo,PQ,False
46,Anonymized_Llama-4-Maverick_fewshot,PQ,False
68,Anonymized_gpt-3.5-turbo,CQ,False
68,Anonymized_gpt-3.5-turbo,PQ,False
68,Anonymized_gpt-3.5-turbo,CQ,True
68,Anonymized_gpt-3.5-turbo,PQ,False
46,Anonymized_Llama-4-Maverick_synthetic,CQ,False
68,Anonymized_gpt-3.5-turbo,PQ,False
68,Anonymized_gpt-3.5-turbo,CQ,True
68,Anonymized_gpt-3.5-turbo,CQ,True
68,Anonymized_gpt-3.5-turbo,CQ,False
68,Anonymized_gpt-3.5-turbo,CQ,True
68,Anonymized_gpt-3.5-turbo,CQ,False
68,Anonymized_gpt-3.5-turbo,CQ,False
46,Anonymized_Llama-4-Maverick_synthetic,PQ,False
68,Anonymized_gpt-4o,CQ,False
46,Anonymized_Llama-4-Maverick_synthetic,PQ,True
68,Anonymized_gpt-4o,PQ,False
68,Anonymized_gpt-4o,PQ,False
68,Anonymized_gpt-3.5-turbo,PQ,False
68,Anonymized_gpt-4o,PQ,False
68,Anonymized_gpt-4o,PQ,True
46,Anonymized_Llama-4-Maverick_synthetic,CQ,False
68,Anonymized_gpt-4o,CQ,False
46,Anonymized_Llama-4-Maverick_synthetic,PQ,False
68,Anonymized_gpt-3.5-turbo,PQ,False
46,Anonymized_Llama-4-Maverick_synthetic,PQ,False
68,Anonymized_NER,PQ,False
68,Anonymized_gpt-4o,PQ,False
68,Anonymized_gpt-4o,PQ,False
68,Anonymized_gpt-4o,PQ,False
46,Anonymized_Llama-4-Maverick_synthetic,PQ,False
68,Anonymized_gpt-4o,PQ,False
68,Anonymized_gpt-4o,CQ,True
68,Anonymized_NER,PQ,False
68,Anonymized_NER,CQ,True
68,Anonymized_NER,CQ,True
68,Anonymized_NER,PQ,False
68,Anonymized_gpt-3.5-turbo,PQ,False
68,Anonymized_NER,PQ,False
68,Anonymized_NER,CQ,True
68,Anonymized_NER,PQ,False
68,Anonymized_gpt-3.5-turbo,PQ,False
68,Anonymized_DeepSeek-V4-Pro,PQ,False
68,Anonymized_NER,PQ,False
68,Anonymized_gpt-3.5-turbo,PQ,True
68,Anonymized_DeepSeek-V4-Pro,PQ,False
68,Anonymized_DeepSeek-V4-Pro,CQ,False
68,Anonymized_DeepSeek-V4-Pro,CQ,False
68,Anonymized_NER,PQ,False
68,Anonymized_DeepSeek-V4-Pro,PQ,False
46,Anonymized_Llama-4-Maverick_synthetic,CQ,False
68,Anonymized_DeepSeek-V4-Pro,CQ,True
68,Anonymized_gpt-4o,CQ,True
68,Anonymized_gpt-4o,CQ,False
68,Anonymized_DeepSeek-V4-Pro,PQ,False
68,Anonymized_NER,PQ,False
68,Anonymized_DeepSeek-V4-Pro,CQ,True
68,Anonymized_gpt-4o,CQ,False
68,Anonymized_NER,CQ,True
68,Anonymized_gpt-4o,CQ,True
68,Anonymized_NER,CQ,False
68,Anonymized_DeepSeek-V4-Pro,CQ,True
68,Anonymized_NER,CQ,False
68,Anonymized_NER,CQ,False
68,Anonymized_NER,CQ,True
68,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
68,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
68,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
46,Anonymized_Llama-4-Maverick_synthetic,CQ,True
68,Anonymized_gpt-4o,PQ,False
68,Anonymized_DeepSeek-V4-Pro,PQ,False
68,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
68,Anonymized_DeepSeek-V4-Pro,PQ,True
68,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
68,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
68,Anonymized_DeepSeek-V4-Pro,CQ,True
68,Anonymized_gpt-4o,CQ,False
68,Anonymized_gpt-4o,CQ,True
68,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
68,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
68,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
68,Anonymized_NER,CQ,False
68,Anonymized_DeepSeek-V4-Pro,CQ,False
68,Anonymized_DeepSeek-V4-Pro,PQ,False
68,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
68,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
68,Anonymized_NER,PQ,True
68,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
68,Anonymized_NER,PQ,False
68,Anonymized_DeepSeek-V4-Pro,PQ,False
68,Anonymized_gpt-4o,PQ,False
68,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
68,Anonymized_DeepSeek-V4-Pro,CQ,True
68,Anonymized_DeepSeek-V4-Pro,PQ,False
68,Anonymized_gpt-3.5-turbo,CQ,False
68,Anonymized_Llama-4-Maverick_fewshot,CQ,False
68,Anonymized_gpt-3.5-turbo,CQ,False
68,Anonymized_DeepSeek-V4-Pro,PQ,False
68,Anonymized_DeepSeek-V4-Pro,CQ,False
68,Anonymized_Llama-4-Maverick_fewshot,PQ,False
68,Anonymized_Llama-4-Maverick_fewshot,CQ,True
68,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
68,Anonymized_Llama-4-Maverick_fewshot,CQ,False
68,Anonymized_Llama-4-Maverick_synthetic,CQ,True
68,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
68,Anonymized_Llama-4-Maverick_fewshot,CQ,True
68,Anonymized_Llama-4-Maverick_fewshot,PQ,False
68,Anonymized_gpt-4o,CQ,True
68,Anonymized_Llama-4-Maverick_fewshot,CQ,True
68,Anonymized_Llama-4-Maverick_fewshot,CQ,True
68,Anonymized_Llama-4-Maverick_fewshot,PQ,False
68,Anonymized_Llama-4-Maverick_fewshot,CQ,False
68,Anonymized_Llama-4-Maverick_fewshot,PQ,False
68,Anonymized_Llama-4-Maverick_fewshot,CQ,False
68,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
68,Anonymized_Llama-4-Maverick_synthetic,CQ,True
68,Anonymized_Llama-4-Maverick_fewshot,CQ,True
68,Anonymized_Llama-4-Maverick_synthetic,CQ,True
68,Anonymized_Llama-4-Maverick_synthetic,PQ,False
68,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
68,Anonymized_Llama-4-Maverick_synthetic,PQ,False
68,Anonymized_Llama-4-Maverick_synthetic,CQ,False
68,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
68,Anonymized_Llama-4-Maverick_synthetic,CQ,False
68,Anonymized_NER,CQ,False
68,Anonymized_Llama-4-Maverick_fewshot,CQ,False
69,Anonymized_gpt-3.5-turbo,CQ,True
68,Anonymized_Llama-4-Maverick_synthetic,CQ,True
69,Anonymized_gpt-3.5-turbo,PQ,True
68,Anonymized_Llama-4-Maverick_synthetic,CQ,False
68,Anonymized_Llama-4-Maverick_fewshot,PQ,False
68,Anonymized_Llama-4-Maverick_fewshot,PQ,False
69,Anonymized_gpt-3.5-turbo,PQ,False
68,Anonymized_Llama-4-Maverick_synthetic,PQ,False
69,Anonymized_gpt-3.5-turbo,CQ,False
69,Anonymized_gpt-3.5-turbo,PQ,False
68,Anonymized_Llama-4-Maverick_synthetic,CQ,True
69,Anonymized_gpt-3.5-turbo,PQ,True
69,Anonymized_gpt-3.5-turbo,CQ,True
69,Anonymized_gpt-3.5-turbo,PQ,False
68,Anonymized_Llama-4-Maverick_synthetic,CQ,False
69,Anonymized_gpt-3.5-turbo,PQ,True
68,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
68,Anonymized_Llama-4-Maverick_synthetic,PQ,False
68,Anonymized_Llama-4-Maverick_synthetic,PQ,False
69,Anonymized_gpt-3.5-turbo,PQ,False
68,Anonymized_Llama-4-Maverick_synthetic,PQ,False
69,Anonymized_gpt-3.5-turbo,PQ,False
68,Anonymized_Llama-4-Maverick_synthetic,PQ,False
69,Anonymized_gpt-3.5-turbo,PQ,False
69,Anonymized_gpt-3.5-turbo,CQ,True
68,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
68,Anonymized_DeepSeek-V4-Pro,CQ,False
69,Anonymized_gpt-4o,PQ,False
69,Anonymized_gpt-3.5-turbo,CQ,False
69,Anonymized_gpt-4o,CQ,False
69,Anonymized_gpt-3.5-turbo,CQ,True
69,Anonymized_gpt-4o,PQ,False
68,Anonymized_Llama-4-Maverick_synthetic,CQ,False
69,Anonymized_gpt-4o,CQ,True
69,Anonymized_gpt-4o,CQ,True
69,Anonymized_gpt-4o,CQ,True
69,Anonymized_NER,PQ,False
69,Anonymized_gpt-4o,PQ,True
69,Anonymized_NER,PQ,False
69,Anonymized_gpt-4o,PQ,True
69,Anonymized_NER,PQ,False
69,Anonymized_gpt-4o,CQ,False
69,Anonymized_gpt-4o,PQ,False
69,Anonymized_NER,PQ,False
69,Anonymized_NER,CQ,True
69,Anonymized_NER,CQ,False
69,Anonymized_gpt-4o,CQ,False
68,Anonymized_Llama-4-Maverick_fewshot,PQ,False
69,Anonymized_NER,PQ,False
69,Anonymized_gpt-3.5-turbo,CQ,True
69,Anonymized_NER,CQ,False
69,Anonymized_gpt-4o,PQ,False
69,Anonymized_NER,CQ,False
69,Anonymized_gpt-4o,CQ,True
69,Anonymized_gpt-4o,CQ,True
69,Anonymized_gpt-4o,CQ,False
69,Anonymized_gpt-4o,PQ,True
69,Anonymized_NER,CQ,True
69,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
68,Anonymized_Llama-4-Maverick_synthetic,PQ,False
69,Anonymized_gpt-4o,PQ,False
69,Anonymized_NER,CQ,True
69,Anonymized_NER,CQ,True
69,Anonymized_gpt-3.5-turbo,CQ,False
69,Anonymized_gpt-4o,PQ,False
68,Anonymized_Llama-4-Maverick_synthetic,PQ,True
69,Anonymized_gpt-4o,CQ,True
69,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
69,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
69,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
68,Anonymized_Llama-4-Maverick_fewshot,PQ,False
69,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
69,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
69,Anonymized_gpt-4o,PQ,False
69,Anonymized_NER,PQ,False
68,Anonymized_Llama-4-Maverick_synthetic,PQ,False
69,Anonymized_Llama-4-Maverick_fewshot,PQ,False
69,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
69,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
69,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
69,Anonymized_Llama-4-Maverick_fewshot,CQ,True
69,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
69,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
68,Anonymized_Llama-4-Maverick_fewshot,PQ,False
69,Anonymized_NER,CQ,False
69,Anonymized_Llama-4-Maverick_fewshot,PQ,False
69,Anonymized_Llama-4-Maverick_fewshot,CQ,True
69,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
69,Anonymized_Llama-4-Maverick_fewshot,PQ,False
69,Anonymized_Llama-4-Maverick_fewshot,CQ,False
69,Anonymized_NER,PQ,False
69,Anonymized_Llama-4-Maverick_fewshot,PQ,False
69,Anonymized_Llama-4-Maverick_fewshot,CQ,True
69,Anonymized_gpt-3.5-turbo,CQ,True
69,Anonymized_NER,PQ,False
69,Anonymized_Llama-4-Maverick_fewshot,PQ,True
69,Anonymized_Llama-4-Maverick_fewshot,PQ,False
69,Anonymized_NER,PQ,True
69,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
69,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
69,Anonymized_NER,CQ,True
69,Anonymized_NER,PQ,True
69,Anonymized_gpt-3.5-turbo,PQ,False
69,Anonymized_Llama-4-Maverick_synthetic,CQ,False
69,Anonymized_Llama-4-Maverick_synthetic,CQ,True
69,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
69,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
69,Anonymized_Llama-4-Maverick_synthetic,PQ,False
69,Anonymized_Llama-4-Maverick_fewshot,CQ,False
68,Anonymized_Llama-4-Maverick_fewshot,PQ,False
69,Anonymized_Llama-4-Maverick_synthetic,PQ,False
69,Anonymized_Llama-4-Maverick_fewshot,CQ,True
69,Anonymized_Llama-4-Maverick_synthetic,PQ,True
69,Anonymized_Llama-4-Maverick_fewshot,PQ,False
69,Anonymized_Llama-4-Maverick_synthetic,CQ,True
69,Anonymized_Llama-4-Maverick_fewshot,PQ,False
69,Anonymized_Llama-4-Maverick_synthetic,PQ,False
69,Anonymized_Llama-4-Maverick_fewshot,PQ,False
69,Anonymized_NER,CQ,False
69,Anonymized_Llama-4-Maverick_synthetic,CQ,True
69,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
69,Anonymized_Llama-4-Maverick_synthetic,PQ,True
69,Anonymized_Llama-4-Maverick_fewshot,CQ,True
69,Anonymized_Llama-4-Maverick_fewshot,CQ,False
69,Anonymized_Llama-4-Maverick_fewshot,PQ,False
69,Anonymized_Llama-4-Maverick_synthetic,PQ,True
69,Anonymized_Llama-4-Maverick_synthetic,PQ,False
69,Anonymized_Llama-4-Maverick_fewshot,CQ,True
69,Anonymized_Llama-4-Maverick_synthetic,CQ,True
69,Anonymized_Llama-4-Maverick_synthetic,PQ,False
72,Anonymized_gpt-3.5-turbo,PQ,False
72,Anonymized_gpt-3.5-turbo,PQ,False
69,Anonymized_Llama-4-Maverick_synthetic,CQ,True
72,Anonymized_gpt-3.5-turbo,CQ,True
69,Anonymized_Llama-4-Maverick_synthetic,PQ,False
72,Anonymized_gpt-3.5-turbo,CQ,False
72,Anonymized_gpt-3.5-turbo,PQ,False
72,Anonymized_gpt-3.5-turbo,CQ,False
69,Anonymized_gpt-3.5-turbo,CQ,False
72,Anonymized_gpt-3.5-turbo,PQ,False
69,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
69,Anonymized_Llama-4-Maverick_synthetic,CQ,False
72,Anonymized_gpt-4o,PQ,False
72,Anonymized_gpt-4o,CQ,False
69,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
72,Anonymized_gpt-4o,PQ,False
72,Anonymized_gpt-4o,CQ,True
69,Anonymized_Llama-4-Maverick_synthetic,PQ,False
72,Anonymized_gpt-4o,CQ,True
72,Anonymized_gpt-3.5-turbo,CQ,False
72,Anonymized_gpt-3.5-turbo,CQ,True
72,Anonymized_gpt-3.5-turbo,PQ,False
72,Anonymized_gpt-4o,PQ,False
72,Anonymized_gpt-4o,PQ,False
72,Anonymized_gpt-3.5-turbo,CQ,False
72,Anonymized_gpt-4o,CQ,True
72,Anonymized_gpt-3.5-turbo,CQ,False
72,Anonymized_gpt-4o,CQ,False
72,Anonymized_gpt-4o,PQ,False
69,Anonymized_Llama-4-Maverick_synthetic,CQ,False
72,Anonymized_gpt-4o,CQ,False
69,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
72,Anonymized_gpt-3.5-turbo,CQ,False
69,Anonymized_Llama-4-Maverick_fewshot,CQ,False
72,Anonymized_gpt-3.5-turbo,PQ,False
72,Anonymized_gpt-3.5-turbo,PQ,False
72,Anonymized_gpt-3.5-turbo,CQ,False
72,Anonymized_NER,PQ,False
72,Anonymized_NER,PQ,False
72,Anonymized_NER,PQ,False
72,Anonymized_NER,CQ,False
72,Anonymized_gpt-4o,CQ,False
72,Anonymized_NER,PQ,False
72,Anonymized_NER,CQ,True
72,Anonymized_gpt-4o,PQ,False
72,Anonymized_NER,CQ,False
72,Anonymized_gpt-4o,PQ,False
72,Anonymized_NER,CQ,True
72,Anonymized_gpt-3.5-turbo,PQ,False
72,Anonymized_NER,CQ,False
72,Anonymized_gpt-4o,CQ,False
72,Anonymized_NER,PQ,False
72,Anonymized_NER,CQ,False
72,Anonymized_NER,PQ,False
72,Anonymized_NER,CQ,False
72,Anonymized_NER,CQ,True
72,Anonymized_gpt-3.5-turbo,PQ,False
72,Anonymized_gpt-4o,PQ,False
72,Anonymized_NER,PQ,False
72,Anonymized_DeepSeek-V4-Pro,PQ,False
72,Anonymized_gpt-4o,PQ,False
72,Anonymized_gpt-4o,PQ,False
69,Anonymized_Llama-4-Maverick_synthetic,CQ,False
72,Anonymized_gpt-3.5-turbo,CQ,True
72,Anonymized_NER,PQ,False
72,Anonymized_DeepSeek-V4-Pro,CQ,False
72,Anonymized_DeepSeek-V4-Pro,CQ,True
69,Anonymized_Llama-4-Maverick_synthetic,CQ,False
72,Anonymized_DeepSeek-V4-Pro,PQ,False
72,Anonymized_NER,PQ,False
72,Anonymized_gpt-4o,CQ,False
72,Anonymized_DeepSeek-V4-Pro,PQ,False
72,Anonymized_DeepSeek-V4-Pro,PQ,False
72,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
72,Anonymized_DeepSeek-V4-Pro,CQ,False
72,Anonymized_DeepSeek-V4-Pro,CQ,False
72,Anonymized_NER,CQ,False
72,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
72,Anonymized_DeepSeek-V4-Pro,CQ,False
72,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
72,Anonymized_DeepSeek-V4-Pro,PQ,False
72,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
72,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
72,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
72,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
72,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
72,Anonymized_DeepSeek-V4-Pro,PQ,False
72,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
72,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
72,Anonymized_DeepSeek-V4-Pro,CQ,False
72,Anonymized_DeepSeek-V4-Pro,CQ,True
72,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
72,Anonymized_Llama-4-Maverick_fewshot,PQ,False
72,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
72,Anonymized_Llama-4-Maverick_fewshot,PQ,False
72,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
72,Anonymized_Llama-4-Maverick_fewshot,PQ,False
72,Anonymized_Llama-4-Maverick_fewshot,CQ,False
72,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
72,Anonymized_DeepSeek-V4-Pro,PQ,False
72,Anonymized_gpt-3.5-turbo,PQ,False
72,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
72,Anonymized_DeepSeek-V4-Pro,CQ,False
72,Anonymized_Llama-4-Maverick_fewshot,PQ,False
72,Anonymized_Llama-4-Maverick_fewshot,PQ,False
72,Anonymized_Llama-4-Maverick_fewshot,CQ,True
72,Anonymized_Llama-4-Maverick_fewshot,PQ,False
72,Anonymized_DeepSeek-V4-Pro,PQ,False
72,Anonymized_Llama-4-Maverick_fewshot,CQ,False
72,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
72,Anonymized_Llama-4-Maverick_fewshot,CQ,False
72,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
72,Anonymized_Llama-4-Maverick_synthetic,PQ,False
72,Anonymized_gpt-4o,CQ,True
72,Anonymized_DeepSeek-V4-Pro,CQ,False
72,Anonymized_DeepSeek-V4-Pro,PQ,False
72,Anonymized_Llama-4-Maverick_synthetic,PQ,False
72,Anonymized_Llama-4-Maverick_synthetic,CQ,False
72,Anonymized_DeepSeek-V4-Pro,PQ,False
72,Anonymized_Llama-4-Maverick_synthetic,PQ,False
72,Anonymized_Llama-4-Maverick_synthetic,CQ,False
72,Anonymized_Llama-4-Maverick_synthetic,PQ,False
72,Anonymized_Llama-4-Maverick_synthetic,CQ,False
72,Anonymized_Llama-4-Maverick_synthetic,CQ,False
72,Anonymized_Llama-4-Maverick_fewshot,CQ,True
72,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
72,Anonymized_Llama-4-Maverick_synthetic,PQ,False
72,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
72,Anonymized_Llama-4-Maverick_fewshot,PQ,False
72,Anonymized_Llama-4-Maverick_synthetic,CQ,False
72,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
72,Anonymized_Llama-4-Maverick_fewshot,CQ,False
72,Anonymized_Llama-4-Maverick_fewshot,CQ,False
72,Anonymized_Llama-4-Maverick_fewshot,PQ,False
72,Anonymized_Llama-4-Maverick_fewshot,PQ,False
72,Anonymized_Llama-4-Maverick_synthetic,PQ,False
72,Anonymized_Llama-4-Maverick_synthetic,PQ,False
72,Anonymized_Llama-4-Maverick_fewshot,CQ,False
72,Anonymized_Llama-4-Maverick_synthetic,CQ,True
74,Anonymized_gpt-3.5-turbo,PQ,False
74,Anonymized_gpt-3.5-turbo,PQ,False
72,Anonymized_Llama-4-Maverick_synthetic,CQ,True
74,Anonymized_gpt-3.5-turbo,CQ,False
72,Anonymized_Llama-4-Maverick_synthetic,CQ,False
72,Anonymized_Llama-4-Maverick_synthetic,PQ,False
74,Anonymized_gpt-3.5-turbo,PQ,False
74,Anonymized_gpt-3.5-turbo,PQ,False
72,Anonymized_Llama-4-Maverick_synthetic,PQ,False
74,Anonymized_gpt-3.5-turbo,CQ,False
72,Anonymized_Llama-4-Maverick_fewshot,PQ,False
74,Anonymized_gpt-3.5-turbo,PQ,False
72,Anonymized_Llama-4-Maverick_fewshot,CQ,False
74,Anonymized_gpt-3.5-turbo,CQ,False
74,Anonymized_gpt-4o,CQ,True
74,Anonymized_gpt-4o,PQ,False
74,Anonymized_gpt-3.5-turbo,PQ,False
72,Anonymized_Llama-4-Maverick_fewshot,CQ,False
72,Anonymized_Llama-4-Maverick_synthetic,CQ,True
72,Anonymized_NER,PQ,True
74,Anonymized_gpt-4o,CQ,False
74,Anonymized_gpt-3.5-turbo,CQ,False
74,Anonymized_gpt-4o,PQ,True
74,Anonymized_gpt-3.5-turbo,CQ,False
74,Anonymized_gpt-4o,PQ,False
74,Anonymized_gpt-4o,CQ,False
74,Anonymized_gpt-4o,PQ,False
74,Anonymized_gpt-4o,PQ,False
74,Anonymized_gpt-3.5-turbo,CQ,False
74,Anonymized_gpt-3.5-turbo,PQ,False
74,Anonymized_gpt-3.5-turbo,CQ,True
74,Anonymized_NER,PQ,False
74,Anonymized_gpt-4o,PQ,False
74,Anonymized_NER,CQ,False
74,Anonymized_gpt-3.5-turbo,CQ,False
74,Anonymized_gpt-4o,CQ,False
74,Anonymized_NER,CQ,False
72,Anonymized_DeepSeek-V4-Pro,CQ,True
74,Anonymized_NER,CQ,False
74,Anonymized_NER,PQ,False
74,Anonymized_gpt-3.5-turbo,PQ,False
74,Anonymized_gpt-4o,CQ,False
74,Anonymized_gpt-4o,PQ,False
74,Anonymized_gpt-3.5-turbo,PQ,False
74,Anonymized_NER,PQ,False
74,Anonymized_NER,PQ,False
74,Anonymized_NER,CQ,False
74,Anonymized_NER,PQ,False
74,Anonymized_gpt-4o,CQ,False
72,Anonymized_Llama-4-Maverick_synthetic,CQ,False
74,Anonymized_DeepSeek-V4-Pro,PQ,False
74,Anonymized_DeepSeek-V4-Pro,CQ,True
74,Anonymized_gpt-4o,PQ,False
74,Anonymized_gpt-4o,CQ,False
74,Anonymized_gpt-4o,CQ,False
74,Anonymized_NER,CQ,False
74,Anonymized_NER,PQ,False
74,Anonymized_gpt-3.5-turbo,CQ,False
74,Anonymized_gpt-4o,CQ,False
74,Anonymized_NER,PQ,False
74,Anonymized_gpt-3.5-turbo,CQ,False
74,Anonymized_DeepSeek-V4-Pro,CQ,False
74,Anonymized_gpt-4o,CQ,False
74,Anonymized_DeepSeek-V4-Pro,PQ,True
74,Anonymized_DeepSeek-V4-Pro,PQ,False
74,Anonymized_DeepSeek-V4-Pro,PQ,False
74,Anonymized_DeepSeek-V4-Pro,CQ,False
74,Anonymized_DeepSeek-V4-Pro,PQ,False
74,Anonymized_gpt-4o,PQ,False
72,Anonymized_Llama-4-Maverick_synthetic,PQ,False
74,Anonymized_DeepSeek-V4-Pro,CQ,False
74,Anonymized_DeepSeek-V4-Pro,PQ,False
74,Anonymized_gpt-4o,PQ,False
74,Anonymized_NER,PQ,True
74,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
74,Anonymized_gpt-3.5-turbo,PQ,True
74,Anonymized_NER,CQ,False
74,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
74,Anonymized_DeepSeek-V4-Pro,PQ,False
74,Anonymized_NER,CQ,False
74,Anonymized_NER,CQ,False
